LConn,LLen,LFrac,LAC,LSin,LBear,MHDn,NQPDHn,BtHn,TPBtHn,Lnkn,Lenn,AngDn,MGLHn,MCFn,MI,MWPR,MPMR,MNOR,MBCR,MNAR,MCAR,MFAR,HOLC Value
1,0.006237,0.097818,137.140259,1.033653,285.769592,150.260757,0.007748,0.091439,0.091439,3,0.063766,276.03363,0.028967,0.028614,13155.2203,0.012708,6,5,3,0.759254,0.02492,0.000014,1
3,0.069816,0.455912,74.730042,1.005024,79.878029,85.190651,0.068088,4.949606,1.237402,12,0.185603,409.894318,0.044182,0.043294,30620.9854,0.064548,6,6,6,0.002096,0.02846,0.000074,1
3,0.069816,0.455912,74.730042,1.005024,79.878029,85.190651,0.068088,4.949606,1.237402,12,0.185603,409.894318,0.044182,0.043294,30620.9854,0.064548,6,7,6,0.002096,0.02846,0.000074,1
3,0.069816,0.455912,74.730042,1.005024,79.878029,85.190651,0.068088,4.949606,1.237402,12,0.185603,409.894318,0.044182,0.043294,25800.12421,0.040017,6,6,6,0.002096,0.02846,0.000074,1
3,0.069816,0.455912,74.730042,1.005024,79.878029,85.190651,0.068088,4.949606,1.237402,12,0.185603,409.894318,0.044182,0.043294,25800.12421,0.040017,6,7,6,0.002096,0.02846,0.000074,1
3,0.069816,0.455912,74.730042,1.005024,79.878029,85.190651,0.068088,4.949606,1.237402,12,0.185603,409.894318,0.044182,0.043294,30620.9854,0.064548,6,6,6,0.00238,0.045218,0.000007,1
3,0.069816,0.455912,74.730042,1.005024,79.878029,85.190651,0.068088,4.949606,1.237402,12,0.185603,409.894318,0.044182,0.043294,30620.9854,0.064548,6,7,6,0.00238,0.045218,0.000007,1
3,0.069816,0.455912,74.730042,1.005024,79.878029,85.190651,0.068088,4.949606,1.237402,12,0.185603,409.894318,0.044182,0.043294,25800.12421,0.040017,6,6,6,0.00238,0.045218,0.000007,1
3,0.069816,0.455912,74.730042,1.005024,79.878029,85.190651,0.068088,4.949606,1.237402,12,0.185603,409.894318,0.044182,0.043294,25800.12421,0.040017,6,7,6,0.00238,0.045218,0.000007,1
3,0.069816,0.455912,74.730042,1.005024,79.878029,85.190651,0.068088,4.949606,1.237402,12,0.185603,409.894318,0.044182,0.043294,30620.9854,0.064548,6,6,6,0.002096,0.02846,0.000074,1
3,0.069816,0.455912,74.730042,1.005024,79.878029,85.190651,0.068088,4.949606,1.237402,12,0.185603,409.894318,0.044182,0.043294,30620.9854,0.064548,6,7,6,0.002096,0.02846,0.000074,1
3,0.069816,0.455912,74.730042,1.005024,79.878029,85.190651,0.068088,4.949606,1.237402,12,0.185603,409.894318,0.044182,0.043294,25800.12421,0.040017,6,6,6,0.002096,0.02846,0.000074,1
3,0.069816,0.455912,74.730042,1.005024,79.878029,85.190651,0.068088,4.949606,1.237402,12,0.185603,409.894318,0.044182,0.043294,25800.12421,0.040017,6,7,6,0.002096,0.02846,0.000074,1
3,0.069816,0.455912,74.730042,1.005024,79.878029,85.190651,0.068088,4.949606,1.237402,12,0.185603,409.894318,0.044182,0.043294,30620.9854,0.064548,6,6,6,0.00238,0.045218,0.000007,1
3,0.069816,0.455912,74.730042,1.005024,79.878029,85.190651,0.068088,4.949606,1.237402,12,0.185603,409.894318,0.044182,0.043294,30620.9854,0.064548,6,7,6,0.00238,0.045218,0.000007,1
3,0.069816,0.455912,74.730042,1.005024,79.878029,85.190651,0.068088,4.949606,1.237402,12,0.185603,409.894318,0.044182,0.043294,25800.12421,0.040017,6,6,6,0.00238,0.045218,0.000007,1
3,0.069816,0.455912,74.730042,1.005024,79.878029,85.190651,0.068088,4.949606,1.237402,12,0.185603,409.894318,0.044182,0.043294,25800.12421,0.040017,6,7,6,0.00238,0.045218,0.000007,1
2,0.045356,0.696773,44.781155,1.011887,231.372101,19.675695,0.056854,0.414246,0.414246,3,0.065095,61.307655,0.019065,0.018864,36723.90701,0.186657,5,5,4,0.031142,0.026576,0,1
2,0.045356,0.696773,44.781155,1.011887,231.372101,19.675695,0.056854,0.414246,0.414246,3,0.065095,61.307655,0.019065,0.018864,36723.90701,0.186657,5,7,4,0.031142,0.026576,0,1
2,0.045356,0.696773,44.781155,1.011887,231.372101,19.675695,0.056854,0.414246,0.414246,3,0.065095,61.307655,0.019065,0.018864,27918.21772,0.277566,5,5,4,0.031142,0.026576,0,1
2,0.045356,0.696773,44.781155,1.011887,231.372101,19.675695,0.056854,0.414246,0.414246,3,0.065095,61.307655,0.019065,0.018864,27918.21772,0.277566,5,7,4,0.031142,0.026576,0,1
2,0.045356,0.696773,44.781155,1.011887,231.372101,19.675695,0.056854,0.414246,0.414246,3,0.065095,61.307655,0.019065,0.018864,36723.90701,0.186657,5,5,4,0.004341,0.01549,0,1
2,0.045356,0.696773,44.781155,1.011887,231.372101,19.675695,0.056854,0.414246,0.414246,3,0.065095,61.307655,0.019065,0.018864,36723.90701,0.186657,5,7,4,0.004341,0.01549,0,1
2,0.045356,0.696773,44.781155,1.011887,231.372101,19.675695,0.056854,0.414246,0.414246,3,0.065095,61.307655,0.019065,0.018864,27918.21772,0.277566,5,5,4,0.004341,0.01549,0,1
2,0.045356,0.696773,44.781155,1.011887,231.372101,19.675695,0.056854,0.414246,0.414246,3,0.065095,61.307655,0.019065,0.018864,27918.21772,0.277566,5,7,4,0.004341,0.01549,0,1
2,0.045356,0.696773,44.781155,1.011887,231.372101,19.675695,0.056854,0.414246,0.414246,3,0.065095,61.307655,0.019065,0.018864,36723.90701,0.186657,5,5,4,0.031142,0.026576,0,1
2,0.045356,0.696773,44.781155,1.011887,231.372101,19.675695,0.056854,0.414246,0.414246,3,0.065095,61.307655,0.019065,0.018864,36723.90701,0.186657,5,7,4,0.031142,0.026576,0,1
2,0.045356,0.696773,44.781155,1.011887,231.372101,19.675695,0.056854,0.414246,0.414246,3,0.065095,61.307655,0.019065,0.018864,27918.21772,0.277566,5,5,4,0.031142,0.026576,0,1
2,0.045356,0.696773,44.781155,1.011887,231.372101,19.675695,0.056854,0.414246,0.414246,3,0.065095,61.307655,0.019065,0.018864,27918.21772,0.277566,5,7,4,0.031142,0.026576,0,1
2,0.045356,0.696773,44.781155,1.011887,231.372101,19.675695,0.056854,0.414246,0.414246,3,0.065095,61.307655,0.019065,0.018864,36723.90701,0.186657,5,5,4,0.004341,0.01549,0,1
2,0.045356,0.696773,44.781155,1.011887,231.372101,19.675695,0.056854,0.414246,0.414246,3,0.065095,61.307655,0.019065,0.018864,36723.90701,0.186657,5,7,4,0.004341,0.01549,0,1
2,0.045356,0.696773,44.781155,1.011887,231.372101,19.675695,0.056854,0.414246,0.414246,3,0.065095,61.307655,0.019065,0.018864,27918.21772,0.277566,5,5,4,0.004341,0.01549,0,1
2,0.045356,0.696773,44.781155,1.011887,231.372101,19.675695,0.056854,0.414246,0.414246,3,0.065095,61.307655,0.019065,0.018864,27918.21772,0.277566,5,7,4,0.004341,0.01549,0,1
1,0.066972,0.782394,98.358002,1.011395,177.610092,376.818481,0.09672,19.934151,0.766698,68,0.812358,1963.953003,0.105389,0.077706,35037.40657,0.019405,5,8,4,0.002202,0.02267,0,1
1,0.066972,0.782394,98.358002,1.011395,177.610092,376.818481,0.09672,19.934151,0.766698,68,0.812358,1963.953003,0.105389,0.077706,35037.40657,0.019405,5,7,5,0.002202,0.02267,0,1
1,0.066972,0.782394,98.358002,1.011395,177.610092,376.818481,0.09672,19.934151,0.766698,68,0.812358,1963.953003,0.105389,0.077706,36005.46736,0.124812,5,8,4,0.002202,0.02267,0,1
1,0.066972,0.782394,98.358002,1.011395,177.610092,376.818481,0.09672,19.934151,0.766698,68,0.812358,1963.953003,0.105389,0.077706,36005.46736,0.124812,5,7,5,0.002202,0.02267,0,1
1,0.066972,0.782394,98.358002,1.011395,177.610092,376.818481,0.09672,19.934151,0.766698,68,0.812358,1963.953003,0.105389,0.077706,35037.40657,0.019405,5,8,4,0.003305,0.03346,0,1
1,0.066972,0.782394,98.358002,1.011395,177.610092,376.818481,0.09672,19.934151,0.766698,68,0.812358,1963.953003,0.105389,0.077706,35037.40657,0.019405,5,7,5,0.003305,0.03346,0,1
1,0.066972,0.782394,98.358002,1.011395,177.610092,376.818481,0.09672,19.934151,0.766698,68,0.812358,1963.953003,0.105389,0.077706,36005.46736,0.124812,5,8,4,0.003305,0.03346,0,1
1,0.066972,0.782394,98.358002,1.011395,177.610092,376.818481,0.09672,19.934151,0.766698,68,0.812358,1963.953003,0.105389,0.077706,36005.46736,0.124812,5,7,5,0.003305,0.03346,0,1
1,0.066972,0.782394,98.358002,1.011395,177.610092,376.818481,0.09672,19.934151,0.766698,68,0.812358,1963.953003,0.105389,0.077706,35037.40657,0.019405,5,8,4,0.002202,0.02267,0,1
1,0.066972,0.782394,98.358002,1.011395,177.610092,376.818481,0.09672,19.934151,0.766698,68,0.812358,1963.953003,0.105389,0.077706,35037.40657,0.019405,5,7,5,0.002202,0.02267,0,1
1,0.066972,0.782394,98.358002,1.011395,177.610092,376.818481,0.09672,19.934151,0.766698,68,0.812358,1963.953003,0.105389,0.077706,36005.46736,0.124812,5,8,4,0.002202,0.02267,0,1
1,0.066972,0.782394,98.358002,1.011395,177.610092,376.818481,0.09672,19.934151,0.766698,68,0.812358,1963.953003,0.105389,0.077706,36005.46736,0.124812,5,7,5,0.002202,0.02267,0,1
1,0.066972,0.782394,98.358002,1.011395,177.610092,376.818481,0.09672,19.934151,0.766698,68,0.812358,1963.953003,0.105389,0.077706,35037.40657,0.019405,5,8,4,0.003305,0.03346,0,1
1,0.066972,0.782394,98.358002,1.011395,177.610092,376.818481,0.09672,19.934151,0.766698,68,0.812358,1963.953003,0.105389,0.077706,35037.40657,0.019405,5,7,5,0.003305,0.03346,0,1
1,0.066972,0.782394,98.358002,1.011395,177.610092,376.818481,0.09672,19.934151,0.766698,68,0.812358,1963.953003,0.105389,0.077706,36005.46736,0.124812,5,8,4,0.003305,0.03346,0,1
1,0.066972,0.782394,98.358002,1.011395,177.610092,376.818481,0.09672,19.934151,0.766698,68,0.812358,1963.953003,0.105389,0.077706,36005.46736,0.124812,5,7,5,0.003305,0.03346,0,1
2,0.008737,0.324592,372.167053,24.756548,257.445374,127.66526,0.002717,0.041301,0.120189,2,0.00909,372.166992,0.003003,0.000272,2839.81022,0.014279,6,6,2,0.010562,0.126102,0,1
2,0.008737,0.324592,372.167053,24.756548,257.445374,127.66526,0.002717,0.041301,0.120189,2,0.00909,372.166992,0.003003,0.000272,2839.81022,0.014279,6,8,4,0.010562,0.126102,0,1
2,0.008737,0.324592,372.167053,24.756548,257.445374,127.66526,0.002717,0.041301,0.120189,2,0.00909,372.166992,0.003003,0.000272,44244.40253,0.143676,6,6,2,0.010562,0.126102,0,1
2,0.008737,0.324592,372.167053,24.756548,257.445374,127.66526,0.002717,0.041301,0.120189,2,0.00909,372.166992,0.003003,0.000272,44244.40253,0.143676,6,8,4,0.010562,0.126102,0,1
2,0.008737,0.324592,372.167053,24.756548,257.445374,127.66526,0.002717,0.041301,0.120189,2,0.00909,372.166992,0.003003,0.000272,2839.81022,0.014279,6,6,2,0.014045,0.022924,0,1
2,0.008737,0.324592,372.167053,24.756548,257.445374,127.66526,0.002717,0.041301,0.120189,2,0.00909,372.166992,0.003003,0.000272,2839.81022,0.014279,6,8,4,0.014045,0.022924,0,1
2,0.008737,0.324592,372.167053,24.756548,257.445374,127.66526,0.002717,0.041301,0.120189,2,0.00909,372.166992,0.003003,0.000272,44244.40253,0.143676,6,6,2,0.014045,0.022924,0,1
2,0.008737,0.324592,372.167053,24.756548,257.445374,127.66526,0.002717,0.041301,0.120189,2,0.00909,372.166992,0.003003,0.000272,44244.40253,0.143676,6,8,4,0.014045,0.022924,0,1
2,0.008737,0.324592,372.167053,24.756548,257.445374,127.66526,0.002717,0.041301,0.120189,2,0.00909,372.166992,0.003003,0.000272,2839.81022,0.014279,6,6,2,0.010562,0.126102,0,1
2,0.008737,0.324592,372.167053,24.756548,257.445374,127.66526,0.002717,0.041301,0.120189,2,0.00909,372.166992,0.003003,0.000272,2839.81022,0.014279,6,8,4,0.010562,0.126102,0,1
2,0.008737,0.324592,372.167053,24.756548,257.445374,127.66526,0.002717,0.041301,0.120189,2,0.00909,372.166992,0.003003,0.000272,44244.40253,0.143676,6,6,2,0.010562,0.126102,0,1
2,0.008737,0.324592,372.167053,24.756548,257.445374,127.66526,0.002717,0.041301,0.120189,2,0.00909,372.166992,0.003003,0.000272,44244.40253,0.143676,6,8,4,0.010562,0.126102,0,1
2,0.008737,0.324592,372.167053,24.756548,257.445374,127.66526,0.002717,0.041301,0.120189,2,0.00909,372.166992,0.003003,0.000272,2839.81022,0.014279,6,6,2,0.014045,0.022924,0,1
2,0.008737,0.324592,372.167053,24.756548,257.445374,127.66526,0.002717,0.041301,0.120189,2,0.00909,372.166992,0.003003,0.000272,2839.81022,0.014279,6,8,4,0.014045,0.022924,0,1
2,0.008737,0.324592,372.167053,24.756548,257.445374,127.66526,0.002717,0.041301,0.120189,2,0.00909,372.166992,0.003003,0.000272,44244.40253,0.143676,6,6,2,0.014045,0.022924,0,1
2,0.008737,0.324592,372.167053,24.756548,257.445374,127.66526,0.002717,0.041301,0.120189,2,0.00909,372.166992,0.003003,0.000272,44244.40253,0.143676,6,8,4,0.014045,0.022924,0,1
2,0.008737,0.324592,372.167053,24.756548,257.445374,127.66526,0.002717,0.041301,0.120189,2,0.00909,372.166992,0.003003,0.000272,2839.81022,0.014279,6,6,2,0.010562,0.126102,0,1
2,0.008737,0.324592,372.167053,24.756548,257.445374,127.66526,0.002717,0.041301,0.120189,2,0.00909,372.166992,0.003003,0.000272,2839.81022,0.014279,6,11,8,0.010562,0.126102,0,1
2,0.008737,0.324592,372.167053,24.756548,257.445374,127.66526,0.002717,0.041301,0.120189,2,0.00909,372.166992,0.003003,0.000272,70933.8005,0.222105,6,6,2,0.010562,0.126102,0,1
2,0.008737,0.324592,372.167053,24.756548,257.445374,127.66526,0.002717,0.041301,0.120189,2,0.00909,372.166992,0.003003,0.000272,70933.8005,0.222105,6,11,8,0.010562,0.126102,0,1
2,0.008737,0.324592,372.167053,24.756548,257.445374,127.66526,0.002717,0.041301,0.120189,2,0.00909,372.166992,0.003003,0.000272,2839.81022,0.014279,6,6,2,0.008409,0.077067,0.000088,1
2,0.008737,0.324592,372.167053,24.756548,257.445374,127.66526,0.002717,0.041301,0.120189,2,0.00909,372.166992,0.003003,0.000272,2839.81022,0.014279,6,11,8,0.008409,0.077067,0.000088,1
2,0.008737,0.324592,372.167053,24.756548,257.445374,127.66526,0.002717,0.041301,0.120189,2,0.00909,372.166992,0.003003,0.000272,70933.8005,0.222105,6,6,2,0.008409,0.077067,0.000088,1
2,0.008737,0.324592,372.167053,24.756548,257.445374,127.66526,0.002717,0.041301,0.120189,2,0.00909,372.166992,0.003003,0.000272,70933.8005,0.222105,6,11,8,0.008409,0.077067,0.000088,1
2,0.008737,0.324592,372.167053,24.756548,257.445374,127.66526,0.002717,0.041301,0.120189,2,0.00909,372.166992,0.003003,0.000272,2839.81022,0.014279,6,6,2,0.010562,0.126102,0,1
2,0.008737,0.324592,372.167053,24.756548,257.445374,127.66526,0.002717,0.041301,0.120189,2,0.00909,372.166992,0.003003,0.000272,2839.81022,0.014279,6,11,8,0.010562,0.126102,0,1
2,0.008737,0.324592,372.167053,24.756548,257.445374,127.66526,0.002717,0.041301,0.120189,2,0.00909,372.166992,0.003003,0.000272,70933.8005,0.222105,6,6,2,0.010562,0.126102,0,1
2,0.008737,0.324592,372.167053,24.756548,257.445374,127.66526,0.002717,0.041301,0.120189,2,0.00909,372.166992,0.003003,0.000272,70933.8005,0.222105,6,11,8,0.010562,0.126102,0,1
2,0.008737,0.324592,372.167053,24.756548,257.445374,127.66526,0.002717,0.041301,0.120189,2,0.00909,372.166992,0.003003,0.000272,2839.81022,0.014279,6,6,2,0.008409,0.077067,0.000088,1
2,0.008737,0.324592,372.167053,24.756548,257.445374,127.66526,0.002717,0.041301,0.120189,2,0.00909,372.166992,0.003003,0.000272,2839.81022,0.014279,6,11,8,0.008409,0.077067,0.000088,1
2,0.008737,0.324592,372.167053,24.756548,257.445374,127.66526,0.002717,0.041301,0.120189,2,0.00909,372.166992,0.003003,0.000272,70933.8005,0.222105,6,6,2,0.008409,0.077067,0.000088,1
2,0.008737,0.324592,372.167053,24.756548,257.445374,127.66526,0.002717,0.041301,0.120189,2,0.00909,372.166992,0.003003,0.000272,70933.8005,0.222105,6,11,8,0.008409,0.077067,0.000088,1
1,0.036058,0.717319,14.487051,1.000051,83.641731,520.493591,0.164453,3.960885,0.660148,10,0.111995,1092.737671,0.052521,0.047339,36723.90701,0.186657,5,5,4,0.031142,0.026576,0,1
1,0.036058,0.717319,14.487051,1.000051,83.641731,520.493591,0.164453,3.960885,0.660148,10,0.111995,1092.737671,0.052521,0.047339,36723.90701,0.186657,5,3,5,0.031142,0.026576,0,1
1,0.036058,0.717319,14.487051,1.000051,83.641731,520.493591,0.164453,3.960885,0.660148,10,0.111995,1092.737671,0.052521,0.047339,42392.1047,0.248913,5,5,4,0.031142,0.026576,0,1
1,0.036058,0.717319,14.487051,1.000051,83.641731,520.493591,0.164453,3.960885,0.660148,10,0.111995,1092.737671,0.052521,0.047339,42392.1047,0.248913,5,3,5,0.031142,0.026576,0,1
1,0.036058,0.717319,14.487051,1.000051,83.641731,520.493591,0.164453,3.960885,0.660148,10,0.111995,1092.737671,0.052521,0.047339,36723.90701,0.186657,5,5,4,0.012403,0.021998,0.000089,1
1,0.036058,0.717319,14.487051,1.000051,83.641731,520.493591,0.164453,3.960885,0.660148,10,0.111995,1092.737671,0.052521,0.047339,36723.90701,0.186657,5,3,5,0.012403,0.021998,0.000089,1
1,0.036058,0.717319,14.487051,1.000051,83.641731,520.493591,0.164453,3.960885,0.660148,10,0.111995,1092.737671,0.052521,0.047339,42392.1047,0.248913,5,5,4,0.012403,0.021998,0.000089,1
1,0.036058,0.717319,14.487051,1.000051,83.641731,520.493591,0.164453,3.960885,0.660148,10,0.111995,1092.737671,0.052521,0.047339,42392.1047,0.248913,5,3,5,0.012403,0.021998,0.000089,1
1,0.036058,0.717319,14.487051,1.000051,83.641731,520.493591,0.164453,3.960885,0.660148,10,0.111995,1092.737671,0.052521,0.047339,36723.90701,0.186657,5,5,4,0.031142,0.026576,0,1
1,0.036058,0.717319,14.487051,1.000051,83.641731,520.493591,0.164453,3.960885,0.660148,10,0.111995,1092.737671,0.052521,0.047339,36723.90701,0.186657,5,3,5,0.031142,0.026576,0,1
1,0.036058,0.717319,14.487051,1.000051,83.641731,520.493591,0.164453,3.960885,0.660148,10,0.111995,1092.737671,0.052521,0.047339,42392.1047,0.248913,5,5,4,0.031142,0.026576,0,1
1,0.036058,0.717319,14.487051,1.000051,83.641731,520.493591,0.164453,3.960885,0.660148,10,0.111995,1092.737671,0.052521,0.047339,42392.1047,0.248913,5,3,5,0.031142,0.026576,0,1
1,0.036058,0.717319,14.487051,1.000051,83.641731,520.493591,0.164453,3.960885,0.660148,10,0.111995,1092.737671,0.052521,0.047339,36723.90701,0.186657,5,5,4,0.012403,0.021998,0.000089,1
1,0.036058,0.717319,14.487051,1.000051,83.641731,520.493591,0.164453,3.960885,0.660148,10,0.111995,1092.737671,0.052521,0.047339,36723.90701,0.186657,5,3,5,0.012403,0.021998,0.000089,1
1,0.036058,0.717319,14.487051,1.000051,83.641731,520.493591,0.164453,3.960885,0.660148,10,0.111995,1092.737671,0.052521,0.047339,42392.1047,0.248913,5,5,4,0.012403,0.021998,0.000089,1
1,0.036058,0.717319,14.487051,1.000051,83.641731,520.493591,0.164453,3.960885,0.660148,10,0.111995,1092.737671,0.052521,0.047339,42392.1047,0.248913,5,3,5,0.012403,0.021998,0.000089,1
1,0.006822,0.187838,7.888029,1.000086,349.177704,629.006775,0.109964,2.418366,0.186028,31,0.504242,1896.929321,0.15105,0.050001,42392.1047,0.248913,5,3,5,0.012403,0.021998,0.000089,1
1,0.006822,0.187838,7.888029,1.000086,349.177704,629.006775,0.109964,2.418366,0.186028,31,0.504242,1896.929321,0.15105,0.050001,42392.1047,0.248913,5,4,2,0.012403,0.021998,0.000089,1
1,0.006822,0.187838,7.888029,1.000086,349.177704,629.006775,0.109964,2.418366,0.186028,31,0.504242,1896.929321,0.15105,0.050001,41992.69232,0.085585,5,3,5,0.012403,0.021998,0.000089,1
1,0.006822,0.187838,7.888029,1.000086,349.177704,629.006775,0.109964,2.418366,0.186028,31,0.504242,1896.929321,0.15105,0.050001,41992.69232,0.085585,5,4,2,0.012403,0.021998,0.000089,1
1,0.006822,0.187838,7.888029,1.000086,349.177704,629.006775,0.109964,2.418366,0.186028,31,0.504242,1896.929321,0.15105,0.050001,42392.1047,0.248913,5,3,5,0.002889,0.076353,0.000105,1
1,0.006822,0.187838,7.888029,1.000086,349.177704,629.006775,0.109964,2.418366,0.186028,31,0.504242,1896.929321,0.15105,0.050001,42392.1047,0.248913,5,4,2,0.002889,0.076353,0.000105,1
1,0.006822,0.187838,7.888029,1.000086,349.177704,629.006775,0.109964,2.418366,0.186028,31,0.504242,1896.929321,0.15105,0.050001,41992.69232,0.085585,5,3,5,0.002889,0.076353,0.000105,1
1,0.006822,0.187838,7.888029,1.000086,349.177704,629.006775,0.109964,2.418366,0.186028,31,0.504242,1896.929321,0.15105,0.050001,41992.69232,0.085585,5,4,2,0.002889,0.076353,0.000105,1
1,0.006822,0.187838,7.888029,1.000086,349.177704,629.006775,0.109964,2.418366,0.186028,31,0.504242,1896.929321,0.15105,0.050001,42392.1047,0.248913,5,3,5,0.012403,0.021998,0.000089,1
1,0.006822,0.187838,7.888029,1.000086,349.177704,629.006775,0.109964,2.418366,0.186028,31,0.504242,1896.929321,0.15105,0.050001,42392.1047,0.248913,5,4,2,0.012403,0.021998,0.000089,1
1,0.006822,0.187838,7.888029,1.000086,349.177704,629.006775,0.109964,2.418366,0.186028,31,0.504242,1896.929321,0.15105,0.050001,41992.69232,0.085585,5,3,5,0.012403,0.021998,0.000089,1
1,0.006822,0.187838,7.888029,1.000086,349.177704,629.006775,0.109964,2.418366,0.186028,31,0.504242,1896.929321,0.15105,0.050001,41992.69232,0.085585,5,4,2,0.012403,0.021998,0.000089,1
1,0.006822,0.187838,7.888029,1.000086,349.177704,629.006775,0.109964,2.418366,0.186028,31,0.504242,1896.929321,0.15105,0.050001,42392.1047,0.248913,5,3,5,0.002889,0.076353,0.000105,1
1,0.006822,0.187838,7.888029,1.000086,349.177704,629.006775,0.109964,2.418366,0.186028,31,0.504242,1896.929321,0.15105,0.050001,42392.1047,0.248913,5,4,2,0.002889,0.076353,0.000105,1
1,0.006822,0.187838,7.888029,1.000086,349.177704,629.006775,0.109964,2.418366,0.186028,31,0.504242,1896.929321,0.15105,0.050001,41992.69232,0.085585,5,3,5,0.002889,0.076353,0.000105,1
1,0.006822,0.187838,7.888029,1.000086,349.177704,629.006775,0.109964,2.418366,0.186028,31,0.504242,1896.929321,0.15105,0.050001,41992.69232,0.085585,5,4,2,0.002889,0.076353,0.000105,1
1,0.006822,0.187838,7.888029,1.000086,349.177704,629.006775,0.109964,2.418366,0.186028,31,0.504242,1896.929321,0.15105,0.050001,42392.1047,0.248913,5,3,5,0.012403,0.021998,0.000089,1
1,0.006822,0.187838,7.888029,1.000086,349.177704,629.006775,0.109964,2.418366,0.186028,31,0.504242,1896.929321,0.15105,0.050001,42392.1047,0.248913,5,4,2,0.012403,0.021998,0.000089,1
1,0.006822,0.187838,7.888029,1.000086,349.177704,629.006775,0.109964,2.418366,0.186028,31,0.504242,1896.929321,0.15105,0.050001,41992.69232,0.085585,5,3,5,0.012403,0.021998,0.000089,1
1,0.006822,0.187838,7.888029,1.000086,349.177704,629.006775,0.109964,2.418366,0.186028,31,0.504242,1896.929321,0.15105,0.050001,41992.69232,0.085585,5,4,2,0.012403,0.021998,0.000089,1
1,0.006822,0.187838,7.888029,1.000086,349.177704,629.006775,0.109964,2.418366,0.186028,31,0.504242,1896.929321,0.15105,0.050001,42392.1047,0.248913,5,3,5,0.002889,0.076353,0.000105,1
1,0.006822,0.187838,7.888029,1.000086,349.177704,629.006775,0.109964,2.418366,0.186028,31,0.504242,1896.929321,0.15105,0.050001,42392.1047,0.248913,5,4,2,0.002889,0.076353,0.000105,1
1,0.006822,0.187838,7.888029,1.000086,349.177704,629.006775,0.109964,2.418366,0.186028,31,0.504242,1896.929321,0.15105,0.050001,41992.69232,0.085585,5,3,5,0.002889,0.076353,0.000105,1
1,0.006822,0.187838,7.888029,1.000086,349.177704,629.006775,0.109964,2.418366,0.186028,31,0.504242,1896.929321,0.15105,0.050001,41992.69232,0.085585,5,4,2,0.002889,0.076353,0.000105,1
1,0.006822,0.187838,7.888029,1.000086,349.177704,629.006775,0.109964,2.418366,0.186028,31,0.504242,1896.929321,0.15105,0.050001,42392.1047,0.248913,5,3,5,0.012403,0.021998,0.000089,1
1,0.006822,0.187838,7.888029,1.000086,349.177704,629.006775,0.109964,2.418366,0.186028,31,0.504242,1896.929321,0.15105,0.050001,42392.1047,0.248913,5,4,2,0.012403,0.021998,0.000089,1
1,0.006822,0.187838,7.888029,1.000086,349.177704,629.006775,0.109964,2.418366,0.186028,31,0.504242,1896.929321,0.15105,0.050001,41992.69232,0.085585,5,3,5,0.012403,0.021998,0.000089,1
1,0.006822,0.187838,7.888029,1.000086,349.177704,629.006775,0.109964,2.418366,0.186028,31,0.504242,1896.929321,0.15105,0.050001,41992.69232,0.085585,5,4,2,0.012403,0.021998,0.000089,1
1,0.006822,0.187838,7.888029,1.000086,349.177704,629.006775,0.109964,2.418366,0.186028,31,0.504242,1896.929321,0.15105,0.050001,42392.1047,0.248913,5,3,5,0.002889,0.076353,0.000105,1
1,0.006822,0.187838,7.888029,1.000086,349.177704,629.006775,0.109964,2.418366,0.186028,31,0.504242,1896.929321,0.15105,0.050001,42392.1047,0.248913,5,4,2,0.002889,0.076353,0.000105,1
1,0.006822,0.187838,7.888029,1.000086,349.177704,629.006775,0.109964,2.418366,0.186028,31,0.504242,1896.929321,0.15105,0.050001,41992.69232,0.085585,5,3,5,0.002889,0.076353,0.000105,1
1,0.006822,0.187838,7.888029,1.000086,349.177704,629.006775,0.109964,2.418366,0.186028,31,0.504242,1896.929321,0.15105,0.050001,41992.69232,0.085585,5,4,2,0.002889,0.076353,0.000105,1
1,0.012336,0.968044,2.882735,1.000044,68.761086,1.410467,1.005274,0.343305,0.343305,2,0.012743,2.882735,0.004184,0.004184,36005.46736,0.124812,5,7,5,0.003305,0.03346,0,1
1,0.012336,0.968044,2.882735,1.000044,68.761086,1.410467,1.005274,0.343305,0.343305,2,0.012743,2.882735,0.004184,0.004184,36005.46736,0.124812,5,5,4,0.003305,0.03346,0,1
1,0.012336,0.968044,2.882735,1.000044,68.761086,1.410467,1.005274,0.343305,0.343305,2,0.012743,2.882735,0.004184,0.004184,36723.90701,0.186657,5,7,5,0.003305,0.03346,0,1
1,0.012336,0.968044,2.882735,1.000044,68.761086,1.410467,1.005274,0.343305,0.343305,2,0.012743,2.882735,0.004184,0.004184,36723.90701,0.186657,5,5,4,0.003305,0.03346,0,1
1,0.012336,0.968044,2.882735,1.000044,68.761086,1.410467,1.005274,0.343305,0.343305,2,0.012743,2.882735,0.004184,0.004184,36005.46736,0.124812,5,7,5,0.031142,0.026576,0,1
1,0.012336,0.968044,2.882735,1.000044,68.761086,1.410467,1.005274,0.343305,0.343305,2,0.012743,2.882735,0.004184,0.004184,36005.46736,0.124812,5,5,4,0.031142,0.026576,0,1
1,0.012336,0.968044,2.882735,1.000044,68.761086,1.410467,1.005274,0.343305,0.343305,2,0.012743,2.882735,0.004184,0.004184,36723.90701,0.186657,5,7,5,0.031142,0.026576,0,1
